Date,Open,High,Low,Close,Volume
20210118  03:01:00 PM,103.734,103.738,103.731,103.736,127
20210118  03:02:00 PM,103.737,103.747,103.737,103.74,142
20210118  03:03:00 PM,103.739,103.743,103.737,103.741,90
20210118  03:04:00 PM,103.74,103.746,103.736,103.745,137
20210118  03:05:00 PM,103.746,103.748,103.74,103.744,51
20210118  03:06:00 PM,103.742,103.742,103.735,103.737,24
20210118  03:07:00 PM,103.737,103.737,103.731,103.736,54
20210118  03:08:00 PM,103.735,103.739,103.734,103.736,58
20210118  03:09:00 PM,103.736,103.737,103.735,103.735,15
20210118  03:10:00 PM,103.735,103.737,103.731,103.731,43
20210118  03:11:00 PM,103.734,103.74,103.733,103.739,47
20210118  03:12:00 PM,103.739,103.739,103.734,103.737,45
20210118  03:13:00 PM,103.738,103.738,103.733,103.733,32
20210118  03:14:00 PM,103.732,103.736,103.731,103.735,42
20210118  03:15:00 PM,103.735,103.739,103.727,103.739,54
20210118  03:16:00 PM,103.74,103.746,103.739,103.744,47
20210118  03:17:00 PM,103.742,103.744,103.74,103.744,11
20210118  03:18:00 PM,103.745,103.745,103.745,103.745,3
20210118  03:19:00 PM,103.744,103.745,103.743,103.744,18
20210118  03:20:00 PM,103.745,103.745,103.74,103.74,20
20210118  03:21:00 PM,103.74,103.742,103.735,103.742,33
20210118  03:22:00 PM,103.744,103.745,103.743,103.745,25
20210118  03:23:00 PM,103.744,103.745,103.743,103.744,18
20210118  03:24:00 PM,103.745,103.745,103.743,103.744,11
20210118  03:26:00 PM,103.744,103.745,103.739,103.74,21
20210118  03:27:00 PM,103.74,103.743,103.738,103.739,70
20210118  03:28:00 PM,103.74,103.748,103.736,103.738,134
20210118  03:29:00 PM,103.738,103.742,103.733,103.736,78
20210118  03:30:00 PM,103.737,103.737,103.729,103.732,63
20210118  03:31:00 PM,103.732,103.732,103.727,103.728,34
20210118  03:32:00 PM,103.727,103.727,103.715,103.717,102
20210118  03:33:00 PM,103.718,103.725,103.71,103.712,147
20210118  03:34:00 PM,103.711,103.712,103.699,103.701,236
20210118  03:35:00 PM,103.7,103.708,103.695,103.703,154
20210118  03:36:00 PM,103.704,103.705,103.675,103.678,243
20210118  03:37:00 PM,103.679,103.682,103.66,103.671,150
20210118  03:38:00 PM,103.67,103.673,103.66,103.661,244
20210118  03:39:00 PM,103.663,103.677,103.66,103.669,292
20210118  03:40:00 PM,103.669,103.685,103.667,103.677,43
20210118  03:41:00 PM,103.676,103.676,103.662,103.672,34
20210118  03:42:00 PM,103.673,103.682,103.662,103.682,69
20210118  03:43:00 PM,103.683,103.684,103.67,103.672,49
20210118  03:44:00 PM,103.671,103.676,103.668,103.668,19
20210118  03:45:00 PM,103.667,103.677,103.663,103.675,54
20210118  03:46:00 PM,103.675,103.689,103.675,103.686,78
20210118  03:47:00 PM,103.687,103.7,103.685,103.7,112
20210118  03:48:00 PM,103.697,103.709,103.697,103.707,86
20210118  03:49:00 PM,103.706,103.709,103.698,103.701,48
20210118  03:50:00 PM,103.7,103.7,103.689,103.689,40
20210118  03:51:00 PM,103.69,103.694,103.683,103.691,63
20210118  03:52:00 PM,103.69,103.694,103.686,103.693,51
20210118  03:53:00 PM,103.694,103.7,103.694,103.698,42
20210118  03:54:00 PM,103.694,103.694,103.681,103.685,54
20210118  03:55:00 PM,103.686,103.687,103.674,103.687,120
20210118  03:56:00 PM,103.69,103.697,103.69,103.696,38
20210118  03:57:00 PM,103.696,103.696,103.68,103.681,61
20210118  03:58:00 PM,103.681,103.692,103.68,103.691,80
20210118  03:59:00 PM,103.692,103.698,103.69,103.694,47
20210118  04:00:00 PM,103.696,103.705,103.693,103.702,116
20210118  04:01:00 PM,103.703,103.716,103.702,103.716,65
20210118  04:02:00 PM,103.715,103.716,103.713,103.715,41
20210118  04:03:00 PM,103.716,103.723,103.716,103.72,22
20210118  04:04:00 PM,103.719,103.72,103.713,103.713,13
20210118  04:05:00 PM,103.714,103.714,103.704,103.704,44
20210118  04:06:00 PM,103.705,103.705,103.702,103.703,38
20210118  04:07:00 PM,103.702,103.704,103.697,103.697,33
20210118  04:08:00 PM,103.696,103.697,103.69,103.694,71
20210118  04:09:00 PM,103.693,103.697,103.689,103.692,76
20210118  04:10:00 PM,103.691,103.695,103.688,103.695,50
20210118  04:11:00 PM,103.694,103.699,103.691,103.696,38
20210118  04:12:00 PM,103.695,103.698,103.694,103.696,31
20210118  04:13:00 PM,103.696,103.696,103.688,103.691,41
20210118  04:14:00 PM,103.69,103.695,103.69,103.691,22
20210118  04:15:00 PM,103.691,103.692,103.688,103.692,19
20210118  04:16:00 PM,103.692,103.694,103.688,103.691,30
20210118  04:17:00 PM,103.69,103.69,103.69,103.69,4
20210118  04:18:00 PM,103.69,103.69,103.68,103.681,29
20210118  04:19:00 PM,103.68,103.68,103.671,103.672,21
20210118  04:20:00 PM,103.675,103.685,103.674,103.685,21
20210118  04:21:00 PM,103.685,103.685,103.681,103.683,17
20210118  04:22:00 PM,103.681,103.681,103.68,103.68,19
20210118  04:23:00 PM,103.68,103.68,103.679,103.68,38
20210118  04:24:00 PM,103.68,103.684,103.68,103.683,37
20210118  04:25:00 PM,103.685,103.685,103.682,103.682,12
20210118  04:26:00 PM,103.682,103.682,103.67,103.67,47
20210118  04:27:00 PM,103.675,103.676,103.674,103.675,11
20210118  04:28:00 PM,103.676,103.678,103.672,103.672,18
20210118  04:29:00 PM,103.674,103.682,103.673,103.681,30
20210118  04:30:00 PM,103.681,103.681,103.679,103.681,23
20210118  04:31:00 PM,103.681,103.682,103.678,103.679,23
20210118  04:32:00 PM,103.68,103.681,103.678,103.68,33
20210118  04:33:00 PM,103.681,103.688,103.681,103.684,50
20210118  04:34:00 PM,103.682,103.687,103.68,103.682,35
20210118  04:35:00 PM,103.682,103.684,103.679,103.679,30
20210118  04:36:00 PM,103.678,103.682,103.678,103.681,28
20210118  04:37:00 PM,103.681,103.681,103.673,103.675,79
20210118  04:38:00 PM,103.675,103.677,103.674,103.674,49
20210118  04:39:00 PM,103.674,103.675,103.671,103.673,25
20210118  04:40:00 PM,103.674,103.674,103.673,103.673,10
20210118  04:41:00 PM,103.672,103.672,103.667,103.668,44
20210118  04:42:00 PM,103.668,103.671,103.668,103.668,23
20210118  04:43:00 PM,103.668,103.668,103.656,103.659,62
20210118  04:44:00 PM,103.66,103.663,103.65,103.652,180
20210118  04:45:00 PM,103.653,103.655,103.644,103.645,47
20210118  04:46:00 PM,103.644,103.646,103.637,103.638,88
20210118  04:47:00 PM,103.638,103.655,103.637,103.653,252
20210118  04:48:00 PM,103.65,103.655,103.647,103.65,75
20210118  04:49:00 PM,103.652,103.662,103.649,103.662,23
20210118  04:50:00 PM,103.663,103.675,103.663,103.667,72
20210118  04:51:00 PM,103.668,103.674,103.668,103.674,27
20210118  04:52:00 PM,103.673,103.673,103.67,103.672,13
20210118  04:53:00 PM,103.671,103.671,103.669,103.669,7
20210118  04:54:00 PM,103.671,103.671,103.666,103.666,21
20210118  04:55:00 PM,103.666,103.666,103.666,103.666,14
20210118  04:56:00 PM,103.667,103.667,103.667,103.667,1
20210118  04:57:00 PM,103.663,103.663,103.657,103.661,14
20210118  04:58:00 PM,103.662,103.666,103.662,103.666,13
20210118  04:59:00 PM,103.667,103.667,103.662,103.662,8
20210118  05:00:00 PM,103.661,103.663,103.661,103.663,4
20210118  05:01:00 PM,103.665,103.667,103.665,103.666,6
20210118  05:02:00 PM,103.665,103.665,103.658,103.658,12
20210118  05:03:00 PM,103.658,103.661,103.658,103.661,17
20210118  05:04:00 PM,103.66,103.664,103.66,103.662,27
20210118  05:05:00 PM,103.663,103.673,103.663,103.673,25
20210118  05:06:00 PM,103.672,103.672,103.67,103.671,10
20210118  05:07:00 PM,103.671,103.672,103.671,103.671,17
20210118  05:08:00 PM,103.672,103.672,103.672,103.672,5
20210118  05:09:00 PM,103.672,103.672,103.671,103.671,12
20210118  05:10:00 PM,103.67,103.67,103.67,103.67,3
20210118  05:11:00 PM,103.67,103.671,103.67,103.671,3
20210118  05:12:00 PM,103.672,103.672,103.671,103.672,4
20210118  05:13:00 PM,103.672,103.672,103.672,103.672,1
20210118  05:14:00 PM,103.673,103.679,103.673,103.678,11
20210118  05:15:00 PM,103.677,103.677,103.675,103.675,12
20210118  05:16:00 PM,103.679,103.679,103.677,103.679,19
20210118  05:17:00 PM,103.681,103.69,103.681,103.689,21
20210118  05:18:00 PM,103.689,103.692,103.689,103.692,9
20210118  05:19:00 PM,103.692,103.709,103.691,103.699,41
20210118  05:20:00 PM,103.7,103.7,103.696,103.697,24
20210118  05:21:00 PM,103.694,103.694,103.693,103.694,8
20210118  05:22:00 PM,103.694,103.7,103.694,103.7,15
20210118  05:23:00 PM,103.7,103.704,103.698,103.704,23
20210118  05:24:00 PM,103.705,103.705,103.705,103.705,1
20210118  05:25:00 PM,103.705,103.705,103.699,103.7,20
20210118  05:26:00 PM,103.7,103.7,103.7,103.7,5
20210118  05:27:00 PM,103.701,103.701,103.701,103.701,1
20210118  05:28:00 PM,103.7,103.7,103.698,103.699,16
20210118  05:29:00 PM,103.701,103.715,103.699,103.715,76
20210118  05:30:00 PM,103.714,103.716,103.713,103.716,21
20210118  05:31:00 PM,103.716,103.716,103.714,103.715,10
20210118  05:32:00 PM,103.715,103.717,103.715,103.717,6
20210118  05:33:00 PM,103.715,103.715,103.714,103.715,63
20210118  05:34:00 PM,103.715,103.715,103.713,103.713,7
20210118  05:35:00 PM,103.715,103.717,103.715,103.717,13
20210118  05:36:00 PM,103.716,103.717,103.715,103.715,12
20210118  05:37:00 PM,103.716,103.716,103.715,103.716,12
20210118  05:38:00 PM,103.716,103.716,103.715,103.715,11
20210118  05:39:00 PM,103.716,103.716,103.716,103.716,1
20210118  05:40:00 PM,103.716,103.716,103.716,103.716,3
20210118  05:41:00 PM,103.714,103.714,103.71,103.71,28
20210118  05:42:00 PM,103.711,103.711,103.709,103.709,34
20210118  05:43:00 PM,103.71,103.71,103.707,103.71,27
20210118  05:44:00 PM,103.71,103.712,103.709,103.71,15
20210118  05:45:00 PM,103.71,103.711,103.709,103.71,20
20210118  05:46:00 PM,103.71,103.71,103.706,103.706,17
20210118  05:47:00 PM,103.705,103.705,103.702,103.705,13
20210118  05:48:00 PM,103.703,103.705,103.703,103.705,18
20210118  05:49:00 PM,103.705,103.706,103.703,103.703,23
20210118  05:50:00 PM,103.703,103.704,103.702,103.704,15
20210118  05:51:00 PM,103.703,103.704,103.701,103.702,29
20210118  05:52:00 PM,103.701,103.701,103.695,103.695,14
20210118  05:53:00 PM,103.693,103.695,103.689,103.694,41
20210118  05:54:00 PM,103.696,103.702,103.696,103.702,20
20210118  05:55:00 PM,103.702,103.711,103.701,103.711,12
20210118  05:56:00 PM,103.712,103.715,103.71,103.712,27
20210118  05:57:00 PM,103.713,103.713,103.705,103.709,42
20210118  05:58:00 PM,103.71,103.71,103.706,103.709,45
20210118  05:59:00 PM,103.709,103.709,103.702,103.702,48
20210118  06:00:00 PM,103.702,103.702,103.696,103.696,34
20210118  06:01:00 PM,103.695,103.696,103.695,103.696,21
20210118  06:02:00 PM,103.696,103.696,103.695,103.696,11
20210118  06:04:00 PM,103.695,103.695,103.695,103.695,6
20210118  06:05:00 PM,103.695,103.695,103.694,103.694,9
20210118  06:06:00 PM,103.697,103.698,103.695,103.696,32
20210118  06:07:00 PM,103.696,103.697,103.696,103.697,2
20210118  06:08:00 PM,103.698,103.698,103.694,103.694,10
20210118  06:09:00 PM,103.693,103.695,103.693,103.694,11
20210118  06:10:00 PM,103.692,103.692,103.692,103.692,2
20210118  06:11:00 PM,103.693,103.693,103.692,103.693,11
20210118  06:12:00 PM,103.694,103.694,103.693,103.693,3
20210118  06:13:00 PM,103.694,103.694,103.691,103.691,7
20210118  06:14:00 PM,103.691,103.692,103.686,103.686,16
20210118  06:15:00 PM,103.686,103.689,103.682,103.682,79
20210118  06:16:00 PM,103.683,103.684,103.68,103.682,21
20210118  06:17:00 PM,103.683,103.684,103.675,103.684,200
20210118  06:18:00 PM,103.685,103.689,103.677,103.688,194
20210118  06:19:00 PM,103.688,103.691,103.687,103.69,89
20210118  06:20:00 PM,103.691,103.692,103.689,103.691,97
20210118  06:21:00 PM,103.691,103.691,103.687,103.687,117
20210118  06:22:00 PM,103.688,103.688,103.687,103.688,86
20210118  06:23:00 PM,103.688,103.689,103.686,103.687,182
20210118  06:24:00 PM,103.686,103.687,103.686,103.686,231
20210118  06:25:00 PM,103.687,103.688,103.686,103.687,70
20210118  06:26:00 PM,103.687,103.687,103.686,103.687,67
20210118  06:27:00 PM,103.687,103.688,103.686,103.687,98
20210118  06:28:00 PM,103.687,103.688,103.686,103.686,123
20210118  06:29:00 PM,103.686,103.686,103.685,103.686,41
20210118  06:30:00 PM,103.686,103.686,103.684,103.685,43
20210118  06:31:00 PM,103.685,103.685,103.684,103.685,167
20210118  06:32:00 PM,103.686,103.688,103.685,103.688,82
20210118  06:33:00 PM,103.688,103.688,103.685,103.686,75
20210118  06:34:00 PM,103.687,103.687,103.685,103.687,27
20210118  06:35:00 PM,103.687,103.688,103.687,103.688,32
20210118  06:36:00 PM,103.689,103.69,103.687,103.688,64
20210118  06:37:00 PM,103.688,103.69,103.686,103.686,109
20210118  06:38:00 PM,103.686,103.69,103.685,103.69,59
20210118  06:39:00 PM,103.69,103.691,103.688,103.691,17
20210118  06:40:00 PM,103.691,103.692,103.689,103.691,50
20210118  06:41:00 PM,103.691,103.692,103.69,103.691,21
20210118  06:42:00 PM,103.692,103.692,103.689,103.69,102
20210118  06:43:00 PM,103.691,103.691,103.689,103.689,84
20210118  06:44:00 PM,103.69,103.691,103.687,103.689,209
20210118  06:45:00 PM,103.688,103.691,103.687,103.69,271
20210118  06:46:00 PM,103.689,103.691,103.688,103.689,256
20210118  06:47:00 PM,103.688,103.69,103.687,103.689,91
20210118  06:48:00 PM,103.687,103.689,103.687,103.688,348
20210118  06:49:00 PM,103.689,103.691,103.687,103.689,337
20210118  06:50:00 PM,103.689,103.691,103.688,103.689,257
20210118  06:51:00 PM,103.688,103.69,103.688,103.689,38
20210118  06:52:00 PM,103.688,103.69,103.687,103.689,115
20210118  06:53:00 PM,103.688,103.69,103.687,103.69,164
20210118  06:54:00 PM,103.689,103.69,103.687,103.687,151
20210118  06:55:00 PM,103.688,103.691,103.687,103.688,202
20210118  06:56:00 PM,103.689,103.689,103.686,103.687,32
20210118  06:57:00 PM,103.687,103.688,103.687,103.688,12
20210118  06:58:00 PM,103.689,103.689,103.687,103.688,30
20210118  06:59:00 PM,103.689,103.69,103.689,103.69,34
20210118  07:00:00 PM,103.689,103.691,103.689,103.69,59
20210118  07:01:00 PM,103.689,103.69,103.687,103.689,18
20210118  07:02:00 PM,103.689,103.69,103.686,103.688,42
20210118  07:03:00 PM,103.687,103.687,103.674,103.683,140
20210118  07:04:00 PM,103.681,103.684,103.681,103.682,22
20210118  07:05:00 PM,103.681,103.684,103.681,103.683,35
20210118  07:06:00 PM,103.682,103.684,103.68,103.684,56
20210118  07:07:00 PM,103.683,103.684,103.682,103.684,40
20210118  07:08:00 PM,103.684,103.685,103.683,103.684,11
20210118  07:09:00 PM,103.683,103.683,103.683,103.683,1
20210118  07:10:00 PM,103.684,103.688,103.683,103.687,56
20210118  07:11:00 PM,103.687,103.687,103.687,103.687,7
20210118  07:12:00 PM,103.686,103.691,103.684,103.69,110
20210118  07:13:00 PM,103.69,103.693,103.687,103.691,68
20210118  07:14:00 PM,103.691,103.691,103.685,103.685,43
20210118  07:15:00 PM,103.685,103.686,103.683,103.686,130
20210118  07:16:00 PM,103.685,103.688,103.684,103.686,294
20210118  07:17:00 PM,103.686,103.687,103.685,103.687,344
20210118  07:18:00 PM,103.686,103.687,103.685,103.686,326
20210118  07:19:00 PM,103.685,103.686,103.682,103.683,143
20210118  07:20:00 PM,103.684,103.684,103.681,103.681,8
20210118  07:21:00 PM,103.681,103.681,103.679,103.681,11
20210118  07:22:00 PM,103.681,103.683,103.68,103.682,52
20210118  07:23:00 PM,103.681,103.684,103.68,103.682,134
20210118  07:24:00 PM,103.681,103.683,103.68,103.68,179
20210118  07:25:00 PM,103.681,103.684,103.68,103.682,144
20210118  07:26:00 PM,103.681,103.682,103.68,103.681,134
20210118  07:27:00 PM,103.68,103.682,103.68,103.682,31
20210118  07:28:00 PM,103.682,103.683,103.681,103.683,51
20210118  07:29:00 PM,103.682,103.682,103.681,103.681,37
20210118  07:30:00 PM,103.683,103.683,103.682,103.682,6
20210118  07:31:00 PM,103.684,103.684,103.682,103.682,16
20210118  07:32:00 PM,103.682,103.683,103.682,103.682,16
20210118  07:33:00 PM,103.681,103.681,103.681,103.681,6
20210118  07:34:00 PM,103.681,103.681,103.681,103.681,9
20210118  07:35:00 PM,103.681,103.682,103.681,103.682,19
20210118  07:36:00 PM,103.682,103.682,103.682,103.682,2
20210118  07:37:00 PM,103.682,103.683,103.681,103.683,17
20210118  07:38:00 PM,103.683,103.683,103.68,103.681,67
20210118  07:39:00 PM,103.681,103.683,103.68,103.682,80
20210118  07:40:00 PM,103.682,103.682,103.68,103.681,89
20210118  07:41:00 PM,103.682,103.682,103.681,103.682,56
20210118  07:42:00 PM,103.681,103.683,103.681,103.683,12
20210118  07:43:00 PM,103.683,103.683,103.68,103.682,28
20210118  07:44:00 PM,103.682,103.683,103.682,103.683,5
20210118  07:45:00 PM,103.681,103.683,103.681,103.683,14
20210118  07:46:00 PM,103.681,103.683,103.681,103.681,23
20210118  07:47:00 PM,103.681,103.683,103.681,103.682,17
20210118  07:48:00 PM,103.681,103.682,103.673,103.677,69
20210118  07:49:00 PM,103.677,103.68,103.671,103.675,140
20210118  07:50:00 PM,103.674,103.678,103.673,103.676,59
20210118  07:51:00 PM,103.676,103.68,103.672,103.678,63
20210118  07:52:00 PM,103.68,103.68,103.678,103.679,6
20210118  07:53:00 PM,103.68,103.68,103.679,103.679,20
20210118  07:54:00 PM,103.68,103.68,103.678,103.679,25
20210118  07:55:00 PM,103.678,103.68,103.678,103.679,101
20210118  07:56:00 PM,103.68,103.681,103.678,103.681,22
20210118  07:57:00 PM,103.68,103.685,103.68,103.684,80
20210118  07:58:00 PM,103.685,103.685,103.683,103.684,160
20210118  07:59:00 PM,103.684,103.684,103.681,103.684,92
20210118  08:00:00 PM,103.685,103.685,103.682,103.683,53
20210118  08:01:00 PM,103.684,103.684,103.679,103.68,76
20210118  08:02:00 PM,103.681,103.682,103.679,103.682,56
20210118  08:03:00 PM,103.683,103.683,103.681,103.683,100
20210118  08:04:00 PM,103.682,103.683,103.68,103.683,105
20210118  08:05:00 PM,103.682,103.683,103.681,103.682,206
20210118  08:06:00 PM,103.682,103.683,103.681,103.682,220
20210118  08:07:00 PM,103.683,103.683,103.681,103.682,37
20210118  08:08:00 PM,103.683,103.684,103.68,103.682,111
20210118  08:09:00 PM,103.683,103.683,103.678,103.68,110
20210118  08:10:00 PM,103.68,103.68,103.678,103.679,115
20210118  08:11:00 PM,103.68,103.688,103.68,103.687,56
20210118  08:12:00 PM,103.689,103.69,103.684,103.684,14
20210118  08:13:00 PM,103.684,103.684,103.681,103.683,11
20210118  08:14:00 PM,103.683,103.684,103.682,103.684,5
20210118  08:15:00 PM,103.684,103.684,103.681,103.684,19
20210118  08:16:00 PM,103.685,103.685,103.685,103.685,3
20210118  08:17:00 PM,103.685,103.685,103.684,103.684,3
20210118  08:18:00 PM,103.684,103.685,103.684,103.685,2
20210118  08:19:00 PM,103.684,103.684,103.683,103.683,3
20210118  08:20:00 PM,103.684,103.685,103.684,103.685,8
20210118  08:22:00 PM,103.685,103.685,103.685,103.685,2
20210118  08:23:00 PM,103.686,103.686,103.686,103.686,1
20210118  08:24:00 PM,103.687,103.687,103.686,103.687,4
20210118  08:25:00 PM,103.687,103.689,103.68,103.684,26
20210118  08:26:00 PM,103.684,103.685,103.683,103.684,7
20210118  08:27:00 PM,103.684,103.685,103.681,103.684,24
20210118  08:28:00 PM,103.685,103.686,103.685,103.686,4
20210118  08:29:00 PM,103.686,103.686,103.686,103.686,1
20210118  08:30:00 PM,103.685,103.685,103.685,103.685,5
20210118  08:31:00 PM,103.686,103.686,103.683,103.684,13
20210118  08:33:00 PM,103.685,103.689,103.684,103.688,54
20210118  08:34:00 PM,103.689,103.69,103.688,103.688,15
20210118  08:35:00 PM,103.69,103.69,103.684,103.684,19
20210118  08:36:00 PM,103.682,103.687,103.682,103.685,7
20210118  08:37:00 PM,103.685,103.685,103.684,103.684,5
20210118  08:38:00 PM,103.685,103.685,103.682,103.685,29
20210118  08:39:00 PM,103.685,103.687,103.682,103.687,29
20210118  08:40:00 PM,103.685,103.692,103.685,103.691,23
20210118  08:41:00 PM,103.69,103.69,103.683,103.685,65
20210118  08:42:00 PM,103.684,103.687,103.683,103.687,41
20210118  08:43:00 PM,103.685,103.688,103.684,103.685,44
20210118  08:44:00 PM,103.687,103.687,103.684,103.686,23
20210118  08:45:00 PM,103.687,103.687,103.68,103.682,29
20210118  08:46:00 PM,103.681,103.683,103.68,103.682,164
20210118  08:47:00 PM,103.681,103.683,103.68,103.681,355
20210118  08:48:00 PM,103.682,103.682,103.68,103.682,342
20210118  08:49:00 PM,103.682,103.682,103.68,103.681,194
20210118  08:50:00 PM,103.681,103.682,103.679,103.681,340
20210118  08:51:00 PM,103.681,103.682,103.679,103.682,245
20210118  08:52:00 PM,103.682,103.683,103.681,103.683,15
20210118  08:53:00 PM,103.681,103.682,103.68,103.681,90
20210118  08:54:00 PM,103.681,103.682,103.68,103.681,87
20210118  08:55:00 PM,103.682,103.682,103.68,103.68,80
20210118  08:56:00 PM,103.682,103.684,103.668,103.669,200
20210118  08:57:00 PM,103.669,103.677,103.654,103.672,458
20210118  08:58:00 PM,103.673,103.673,103.667,103.669,43
20210118  08:59:00 PM,103.667,103.677,103.656,103.666,491
20210118  09:00:00 PM,103.666,103.675,103.659,103.665,147
20210118  09:01:00 PM,103.666,103.675,103.662,103.667,102
20210118  09:02:00 PM,103.666,103.67,103.663,103.668,48
20210118  09:03:00 PM,103.668,103.673,103.661,103.663,21
20210118  09:04:00 PM,103.663,103.672,103.659,103.668,61
20210118  09:05:00 PM,103.668,103.672,103.668,103.672,11
20210118  09:06:00 PM,103.67,103.671,103.67,103.671,2
20210118  09:07:00 PM,103.671,103.681,103.665,103.667,117
20210118  09:08:00 PM,103.667,103.672,103.666,103.672,53
20210118  09:09:00 PM,103.671,103.692,103.666,103.679,161
20210118  09:10:00 PM,103.681,103.686,103.669,103.682,517
20210118  09:11:00 PM,103.684,103.686,103.676,103.68,355
20210118  09:12:00 PM,103.679,103.684,103.679,103.682,62
20210118  09:14:00 PM,103.682,103.685,103.679,103.684,102
20210118  09:15:00 PM,103.684,103.685,103.68,103.683,149
20210118  09:16:00 PM,103.683,103.685,103.679,103.682,230
20210118  09:17:00 PM,103.684,103.686,103.681,103.684,241
20210118  09:18:00 PM,103.685,103.686,103.68,103.684,330
20210118  09:19:00 PM,103.684,103.686,103.681,103.684,331
20210118  09:20:00 PM,103.684,103.687,103.681,103.686,237
20210118  09:21:00 PM,103.687,103.688,103.687,103.687,22
20210118  09:22:00 PM,103.688,103.688,103.688,103.688,2
20210118  09:23:00 PM,103.686,103.687,103.683,103.685,78
20210118  09:24:00 PM,103.685,103.687,103.684,103.687,133
20210118  09:25:00 PM,103.687,103.689,103.686,103.686,71
20210118  09:26:00 PM,103.686,103.689,103.685,103.687,133
20210118  09:27:00 PM,103.688,103.69,103.688,103.689,101
20210118  09:28:00 PM,103.69,103.69,103.686,103.689,202
20210118  09:29:00 PM,103.689,103.69,103.688,103.689,266
20210118  09:30:00 PM,103.69,103.692,103.685,103.688,459
20210118  09:31:00 PM,103.689,103.698,103.662,103.674,535
20210118  09:32:00 PM,103.676,103.683,103.668,103.672,487
20210118  09:33:00 PM,103.672,103.678,103.664,103.672,546
20210118  09:34:00 PM,103.672,103.689,103.664,103.682,553
20210118  09:35:00 PM,103.683,103.686,103.68,103.682,297
20210118  09:36:00 PM,103.682,103.684,103.68,103.682,115
20210118  09:37:00 PM,103.682,103.686,103.679,103.68,131
20210118  09:38:00 PM,103.683,103.685,103.658,103.669,201
20210118  09:39:00 PM,103.669,103.678,103.665,103.668,81
20210118  09:40:00 PM,103.667,103.667,103.657,103.665,221
20210118  09:41:00 PM,103.667,103.671,103.662,103.666,227
20210118  09:42:00 PM,103.664,103.666,103.664,103.666,10
20210118  09:43:00 PM,103.666,103.667,103.666,103.667,11
20210118  09:44:00 PM,103.665,103.665,103.663,103.664,9
20210118  09:45:00 PM,103.664,103.687,103.664,103.687,26
20210118  09:46:00 PM,103.687,103.687,103.682,103.683,10
20210118  09:47:00 PM,103.683,103.683,103.683,103.683,3
20210118  09:48:00 PM,103.684,103.684,103.684,103.684,9
20210118  09:49:00 PM,103.685,103.685,103.684,103.684,26
20210118  09:50:00 PM,103.68,103.683,103.679,103.683,12
20210118  09:51:00 PM,103.679,103.688,103.679,103.687,41
20210118  09:52:00 PM,103.687,103.687,103.687,103.687,2
20210118  09:53:00 PM,103.683,103.683,103.682,103.682,4
20210118  09:54:00 PM,103.686,103.686,103.685,103.686,4
20210118  09:55:00 PM,103.683,103.688,103.681,103.686,74
20210118  09:56:00 PM,103.687,103.687,103.681,103.683,181
20210118  09:57:00 PM,103.686,103.687,103.681,103.682,54
20210118  09:58:00 PM,103.685,103.691,103.684,103.689,124
20210118  09:59:00 PM,103.688,103.689,103.684,103.684,23
20210118  10:00:00 PM,103.686,103.689,103.684,103.688,8
20210118  10:01:00 PM,103.687,103.687,103.687,103.687,1
20210118  10:02:00 PM,103.686,103.686,103.686,103.686,1
20210118  10:04:00 PM,103.687,103.687,103.687,103.687,2
20210118  10:05:00 PM,103.686,103.686,103.686,103.686,1
20210118  10:06:00 PM,103.686,103.687,103.686,103.687,2
20210118  10:07:00 PM,103.688,103.688,103.688,103.688,2
20210118  10:08:00 PM,103.689,103.689,103.689,103.689,2
20210118  10:09:00 PM,103.688,103.688,103.688,103.688,1
20210118  10:10:00 PM,103.688,103.688,103.688,103.688,1
20210118  10:11:00 PM,103.689,103.689,103.689,103.689,1
20210118  10:12:00 PM,103.69,103.69,103.69,103.69,2
20210118  10:13:00 PM,103.69,103.69,103.69,103.69,1
20210118  10:14:00 PM,103.69,103.69,103.69,103.69,2
20210118  10:15:00 PM,103.69,103.69,103.69,103.69,1
20210118  10:16:00 PM,103.69,103.712,103.684,103.691,9
20210118  10:17:00 PM,103.708,103.708,103.708,103.708,1
20210118  10:18:00 PM,103.71,103.71,103.71,103.71,1
20210118  10:19:00 PM,103.698,103.698,103.698,103.698,3
20210118  10:20:00 PM,103.694,103.707,103.691,103.707,4
20210118  10:21:00 PM,103.709,103.709,103.709,103.709,1
20210118  10:22:00 PM,103.695,103.705,103.688,103.704,12
20210118  10:23:00 PM,103.706,103.706,103.706,103.706,1
20210118  10:24:00 PM,103.706,103.706,103.706,103.706,1
20210118  10:27:00 PM,103.708,103.709,103.708,103.708,5
20210118  10:28:00 PM,103.707,103.707,103.707,103.707,1
20210118  10:29:00 PM,103.708,103.708,103.708,103.708,1
20210118  10:30:00 PM,103.708,103.71,103.704,103.704,13
20210118  10:34:00 PM,103.702,103.706,103.702,103.706,8
20210118  10:35:00 PM,103.705,103.71,103.705,103.71,6
20210118  10:37:00 PM,103.71,103.71,103.71,103.71,2
20210118  10:38:00 PM,103.709,103.71,103.706,103.706,4
20210118  10:39:00 PM,103.706,103.706,103.686,103.703,6
20210118  10:40:00 PM,103.703,103.703,103.681,103.702,6
20210118  10:42:00 PM,103.701,103.701,103.7,103.701,5
20210118  10:43:00 PM,103.702,103.703,103.689,103.702,14
20210118  10:44:00 PM,103.705,103.707,103.69,103.69,9
